Human Timestamp,Unix Time,Microseconds,System Failure,Accelerometer Failure,Gyroscope Failure,Magnetometer Failure,Pressure Failure,GNSS Failure,Accelerometer Overrange,Gyroscope Overrange,Magnetometer Overrange,Pressure Overrange,Minimum Temperature,Maximum Temperature,Low Voltage,High Voltage,GNSS Antenna Disconnected,Data Overflow,Orientation Ready,Navigation Ready,Heading Ready,Time Ready,GNSS Fix Type,Event 1 Flag,Event 2 Flag,Internal GNSS Enabled,Magnetic Heading Enabled,Velocity Heading Enabled,Atmospheric Altitude Enabled,External Position Active,External Velocity Active,External Heading Active,Latitude (degrees),Longitude (degrees),Height (m),Velocity North (m/s),Velocity East (m/s),Velocity Down (m/s),Acceleration X (m/s/s),Acceleration Y (m/s/s),Acceleration Z (m/s/s),G Force (g),Roll (degrees),Pitch (degrees),Heading (degrees),Angular Velocity X (degrees/s),Angular Velocity Y (degrees/s),Angular Velocity Z (degrees/s),Latitude Error (m),Longitude Error (m),Height Error (m)
Wed Jan 01 01:04:41 CET 2020,1577837081,250790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425574402276779,-1.8714466367745555,318.8975471601876,-5.849403754467305,-3.7891212081076096,-0.8203762220489641,0.0,0.0,50.0
Wed Jan 01 01:04:41 CET 2020,1577837081,350790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003640518655152,-2.0743196475779424,319.08520311664813,5.685531427388654,-2.0087987053438807,-0.4916267332282674,0.0,0.0,50.0
Wed Jan 01 01:04:41 CET 2020,1577837081,450790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8233841134049913,-2.2477672927450247,319.26778834066886,8.142378399726846,-1.7172998919460767,-0.5090426910834244,0.0,0.0,50.0
Wed Jan 01 01:04:41 CET 2020,1577837081,550790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8533671741049873,-1.667635461543172,319.50119745764954,-9.57489917016256,5.920686644285189,2.198019534034246,0.0,0.0,50.0
Wed Jan 01 01:04:41 CET 2020,1577837081,650790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6502002374943178,-0.9074849637377309,320.10686827685,-1.9885476498007377,7.8214979339034265,3.6247395006988574,0.0,0.0,50.0
Wed Jan 01 01:04:41 CET 2020,1577837081,750790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4043879801543377,-0.6502380312077252,320.2227568554075,7.516445293116649,2.6077552968081963,-1.2345927407004242,0.0,0.0,50.0
Wed Jan 01 01:04:41 CET 2020,1577837081,850790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4668779879987106,-0.9480207704239226,319.95043326686755,0.6073640989866566,-3.0039657672057056,-2.6445906587840566,0.0,0.0,50.0
Wed Jan 01 01:04:41 CET 2020,1577837081,950790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5125061282295563,-1.6809729996084284,319.92084428025515,-9.58086966618904,-7.333241405739121,-2.5248993344606423,0.0,0.0,50.0
Wed Jan 01 01:04:42 CET 2020,1577837082,50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6573913642164703,-1.8108271900708768,319.81861365152594,1.3271959142305216,-1.3214887599420406,-3.3509530374206937,0.0,0.0,50.0
Wed Jan 01 01:04:42 CET 2020,1577837082,150822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6641403500263506,-1.9964263488993381,319.47518324026674,-0.12578342617624236,-1.8578245074938822,-5.760877217288825,0.0,0.0,50.0
Wed Jan 01 01:04:42 CET 2020,1577837082,250790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1171392140220786,-2.025662745968605,319.005742213664,4.370255862861602,-0.35762138146125755,-4.730673409932576,0.0,0.0,50.0
Wed Jan 01 01:04:42 CET 2020,1577837082,350790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6762730705495519,-1.728718905764467,318.6146741168016,5.29528416748251,2.852186517725535,-6.351140343977549,0.0,0.0,50.0
Wed Jan 01 01:04:42 CET 2020,1577837082,450790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8787338414910328,-1.3326749402007243,318.3848203409569,1.8294241255790245,3.842972240907769,-4.810082707042961,0.0,0.0,50.0
Wed Jan 01 01:04:42 CET 2020,1577837082,550790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1880983048098486,-1.3560446601188954,318.35579476905997,3.057050604562971,-0.2602883398764217,-0.27416367944782566,0.0,0.0,50.0
Wed Jan 01 01:04:42 CET 2020,1577837082,650790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7229890878972784,-1.5763876252173776,318.74099558164335,5.291821109791332,-2.121995126894539,1.5553858559934592,0.0,0.0,50.0
Wed Jan 01 01:04:42 CET 2020,1577837082,750834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1075133044703334,-1.88698000476698,319.11681262499906,-6.186456893989463,-3.0051851836455254,1.5132892751909288,0.0,0.0,50.0
Wed Jan 01 01:04:42 CET 2020,1577837082,850790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.114707466832117,-1.7565853186682112,319.4670234409383,0.042526285078688796,1.3567416429781998,1.1108932336990742,0.0,0.0,50.0
Wed Jan 01 01:04:42 CET 2020,1577837082,950790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.819954703250263,-1.3852707360134169,319.67356350441605,7.049729663774747,3.79266349599316,1.897195235689651,0.0,0.0,50.0
Wed Jan 01 01:04:43 CET 2020,1577837083,50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6613189506621999,-1.093963471476336,320.61454379173455,-21.41597618030494,3.134993080603599,6.961027666625589,0.0,0.0,50.0
Wed Jan 01 01:04:43 CET 2020,1577837083,150790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4717234481503641,-0.5955309859770864,321.38115693864165,-1.849676698941983,5.114579825777243,5.233772394509265,0.0,0.0,50.0
Wed Jan 01 01:04:43 CET 2020,1577837083,250790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1615190802638614,-0.23690038714771633,321.93312850702347,-3.020377042179449,3.6426710239998643,5.506208908843472,0.0,0.0,50.0
Wed Jan 01 01:04:43 CET 2020,1577837083,350864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2727348987371975,0.257692052163666,322.60617595496444,-4.354401020632242,5.00098588721689,4.36261212227045,0.0,0.0,50.0
Wed Jan 01 01:04:43 CET 2020,1577837083,450790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2623230152846731,0.4836500588605726,322.6850151589521,0.14320499996471694,2.333166210411565,-1.513689068930347,0.0,0.0,50.0
Wed Jan 01 01:04:43 CET 2020,1577837083,550790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7570196149808981,0.39678997400308963,322.6668693194932,-4.895775474625792,-0.8223298838245601,-2.492061909878963,0.0,0.0,50.0
Wed Jan 01 01:04:43 CET 2020,1577837083,650790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11243808082530984,0.06515613424139197,322.2681659818306,6.46452148419976,-3.2759587745898058,-3.9987466957064526,0.0,0.0,50.0
Wed Jan 01 01:04:43 CET 2020,1577837083,750790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45075897934841314,-0.24689545830614068,321.8706089016927,5.59862592177319,-3.0817191228973155,-6.2670209484155235,0.0,0.0,50.0
Wed Jan 01 01:04:43 CET 2020,1577837083,850790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17613553330570714,-0.5912617382908745,321.5705031392488,-6.315088480590479,-3.4299740762222575,-5.312053040804799,0.0,0.0,50.0
Wed Jan 01 01:04:43 CET 2020,1577837083,950806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370276925137888,-0.3189659637990658,321.03549229661394,5.417344201410085,2.7453924119388833,-5.415749883475822,0.0,0.0,50.0
Wed Jan 01 01:04:44 CET 2020,1577837084,50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24233027370139032,-0.4109671320448174,320.56962603924086,-6.264575437128696,-0.8646835074128553,-6.9918442659048345,0.0,0.0,50.0
Wed Jan 01 01:04:44 CET 2020,1577837084,150790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32795631413058124,-0.14787095831884653,319.72870043416395,5.526707369016551,2.6937759134711894,-10.7547029413078,0.0,0.0,50.0
Wed Jan 01 01:04:44 CET 2020,1577837084,250790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0931672902372974,-0.4484039301225927,318.8745637254125,-4.327796674905135,-3.0490392480124906,-10.901218695231577,0.0,0.0,50.0
Wed Jan 01 01:04:44 CET 2020,1577837084,350790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7968464480312425,-1.143579938773069,318.25846001992784,-7.153785926178094,-6.939452161511389,-6.192084969865554,0.0,0.0,50.0
Wed Jan 01 01:04:44 CET 2020,1577837084,450790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.234705287039748,-1.8447604805593896,317.81066188963916,-4.618915426221123,-6.808739947507206,-7.0295384103323375,0.0,0.0,50.0
Wed Jan 01 01:04:44 CET 2020,1577837084,550793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6117013829461008,-1.9207331300433859,317.33968604363895,5.993700455820736,-0.6238802932551505,-7.192667612829291,0.0,0.0,50.0
Wed Jan 01 01:04:44 CET 2020,1577837084,650790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16896867272785582,-2.045688860615083,316.85969556219015,7.600775969197,-1.2858125569593222,-4.787413764533633,0.0,0.0,50.0
Wed Jan 01 01:04:44 CET 2020,1577837084,750790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8387277058570155,-1.760507061507651,317.20429165906774,-29.954754474342277,2.8093958379213495,1.1822605142987035,0.0,0.0,50.0
Wed Jan 01 01:04:44 CET 2020,1577837084,850790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9231213158046411,-1.1039731137049897,318.21124975238473,19.33391474097576,6.328607398123695,7.8739046093671,0.0,0.0,50.0
Wed Jan 01 01:04:44 CET 2020,1577837084,950790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8977908003577411,-1.1618803681802472,319.2977853172477,0.42684523486285064,-0.5942993510877516,8.438943999232949,0.0,0.0,50.0
Wed Jan 01 01:04:45 CET 2020,1577837085,50800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4581449081259323,-1.6750023517999664,319.8870199692294,-5.411741624906896,-5.2252124978774415,5.761192923810461,0.0,0.0,50.0
Wed Jan 01 01:04:45 CET 2020,1577837085,150790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44337789747634343,-1.6287932382071806,320.00650274511014,19.10437910016435,0.5099609341263418,-1.23141199749494,0.0,0.0,50.0
Wed Jan 01 01:04:45 CET 2020,1577837085,250790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690326460503281,-1.2233806057228944,319.731983781989,2.2994205224522553,4.036390448516079,-5.1857995742908,0.0,0.0,50.0
Wed Jan 01 01:04:45 CET 2020,1577837085,350790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.138674041565221,-0.8469142390501316,319.3472686717466,4.414564666045308,3.747177168196543,-3.904822184135921,0.0,0.0,50.0
Wed Jan 01 01:04:45 CET 2020,1577837085,450790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4189066856000616,-0.4586829094775172,319.37821762491376,2.6929963612139187,3.848628548232429,-2.187442151303583,0.0,0.0,50.0
Wed Jan 01 01:04:45 CET 2020,1577837085,550790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5561391019044652,-0.3787571741748897,319.31235638747705,11.307745483351475,0.7469371174010977,-3.0967479675830485,0.0,0.0,50.0
Wed Jan 01 01:04:45 CET 2020,1577837085,650843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.639973147341165,0.27272224391448524,319.66204264488806,0.8001241799229408,6.6940959811984495,3.142677498765808,0.0,0.0,50.0
Wed Jan 01 01:04:45 CET 2020,1577837085,750790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1905355718062167,0.8530482042707478,320.2629730092405,5.446272025710849,6.074512825568622,3.321588991704938,0.0,0.0,50.0
Wed Jan 01 01:04:45 CET 2020,1577837085,850790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17564343462241,1.5114786679329493,320.61930367467613,9.677826781751058,6.64623972954182,0.7000346637165648,0.0,0.0,50.0
Wed Jan 01 01:04:45 CET 2020,1577837085,950790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.366278208597879,1.636238903312402,320.9752846344262,-18.188147775630455,1.3030681950964609,1.0915042239201775,0.0,0.0,50.0
Wed Jan 01 01:04:46 CET 2020,1577837086,50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4064562651535435,1.4948876830930435,320.9594507381103,0.35301354611969005,-1.4189288457693687,-0.10175273367389111,0.0,0.0,50.0
Wed Jan 01 01:04:46 CET 2020,1577837086,150790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3839334886924544,0.5136328817696361,321.30849586843124,-0.2985090729161852,-9.728965774104777,1.4544484097471215,0.0,0.0,50.0
Wed Jan 01 01:04:46 CET 2020,1577837086,250861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.604159326164631,-0.3222863464275813,321.6785039117888,-7.829090068620849,-8.259764155750428,1.649881067814641,0.0,0.0,50.0
Wed Jan 01 01:04:46 CET 2020,1577837086,350790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9425097943466024,-0.5142129166121517,321.6189956609721,-6.705411631487401,-1.8887009088738602,-0.570047170728815,0.0,0.0,50.0
Wed Jan 01 01:04:46 CET 2020,1577837086,450790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0984470353205047,0.09220444226455024,321.88988157058276,1.5446447005046973,6.126411334958047,0.2330174246045641,0.0,0.0,50.0
Wed Jan 01 01:04:46 CET 2020,1577837086,550790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45367812630868576,-0.29663208001402264,322.1669844701579,-6.424757033543835,-3.767762144099109,0.4718244590590895,0.0,0.0,50.0
Wed Jan 01 01:04:46 CET 2020,1577837086,650790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7171140829731171,-0.9932798047031597,322.33585346006936,2.6383627405168575,-6.909547468377332,-0.602252878703259,0.0,0.0,50.0
Wed Jan 01 01:04:46 CET 2020,1577837086,750790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2566297389295442,-1.179534737582933,322.2507778380235,5.387401259216675,-1.8611332029098178,-0.8165431957777437,0.0,0.0,50.0
Wed Jan 01 01:04:46 CET 2020,1577837086,850867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3724105522801537,-1.0889457868390724,322.2869918045669,1.1186368468340901,0.9145883604745442,-1.9970318072237645,0.0,0.0,50.0
Wed Jan 01 01:04:46 CET 2020,1577837086,950790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514093031621567,-1.2800112978422764,322.21607926278404,-4.287860103482125,-1.9808761331069609,-3.01964545302835,0.0,0.0,50.0
Wed Jan 01 01:04:47 CET 2020,1577837087,50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6937269359546023,-0.7565086409399904,321.72369365759346,7.343594758265008,5.094948951410737,-5.019818995488339,0.0,0.0,50.0
Wed Jan 01 01:04:47 CET 2020,1577837087,150790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.528100768079074,0.10723259444499234,321.6494783398919,-1.7014209163816494,8.534906032123885,-3.4101987054093104,0.0,0.0,50.0
Wed Jan 01 01:04:47 CET 2020,1577837087,250790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-1.43144073694989E-125,-1.43144073694989E-125,-2.8735182454018313E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.010387227735309,1.1914400608702285,321.82815851709114,-5.245266540408526,10.895827399246715,-0.7960155934642058,0.0,0.0,50.0
